workerid,proliferate.condition,accuracy,correct,failed_audio,failed_images,failed_video,internal_node_id,response,result,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
121,English_Mandarin_some,,,,,,0.0-10.0-2.2, ,,884,,,195196,,38,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.3,,,,audio/kaching.wav,,195888,,39,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.3,j,correct_rejection,1701,audio/some-critical.wav,,197593,,40,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.3, ,,1388,,,198982,,41,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.4,,,,audio/kaching.wav,,199673,,42,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.4,f,miss,1550,audio/some.wav,,201403,,43,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.4, ,,1189,,,202593,,44,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.5,,,,audio/kaching.wav,,203283,,45,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.5,j,correct_rejection,2107,audio/some-critical.wav,,205392,,46,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.5, ,,854,,,206247,,47,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.6,,,,audio/kaching.wav,,206935,,48,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.6,j,false_alarm,2049,audio/none.wav,,208985,,49,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.6, ,,1313,,,210299,,50,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.7,,,,audio/kaching.wav,,210987,,51,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.7,j,false_alarm,1782,audio/all.wav,,212769,,52,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.7, ,,335,,,213105,,53,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.8,,,,audio/kaching.wav,,213796,,54,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.8,j,false_alarm,2328,audio/ten.wav,,216125,,55,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.8, ,,566,,,216692,,56,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.9,,,,audio/kaching.wav,,217384,,57,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.9,j,false_alarm,1573,audio/two.wav,,219113,,58,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.9, ,,317,,,219431,,59,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.10,,,,audio/kaching.wav,,220118,,60,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.10,j,false_alarm,1649,audio/some.wav,,221771,,61,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.10, ,,263,,,222035,,62,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.11,,,,audio/kaching.wav,,222725,,63,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.11,j,false_alarm,1794,audio/none.wav,,224519,,64,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.11, ,,219,,,224740,,65,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.12,,,,audio/kaching.wav,,225430,,66,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.12,f,miss,1730,audio/all.wav,,227161,,67,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.12, ,,511,,,227673,,68,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.13,,,,audio/kaching.wav,,228361,,69,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.13,f,miss,2670,audio/ten.wav,,231035,,70,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.13, ,,319,,,231355,,71,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.14,,,,audio/kaching.wav,,232041,,72,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.14,j,correct_rejection,1945,audio/some-critical.wav,,233989,,73,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.14, ,,491,,,234480,,74,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.15,,,,audio/kaching.wav,,235170,,75,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.15,j,correct_rejection,1428,audio/some-critical.wav,,236600,,76,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.15, ,,340,,,236941,,77,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.16,,,,audio/kaching.wav,,237632,,78,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.16,f,miss,1660,audio/none.wav,,239296,,79,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.16, ,,258,,,239555,,80,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.17,,,,audio/kaching.wav,,240244,,81,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.17,f,miss,2235,audio/six.wav,,242679,,82,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.17, ,,468,,,243148,,83,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.18,,,,audio/kaching.wav,,243837,,84,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.18,f,miss,1945,audio/all.wav,,245787,,85,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.18, ,,868,,,246656,,86,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.19,,,,audio/kaching.wav,,247344,,87,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.19,f,miss,1643,audio/none.wav,,248988,,88,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.19, ,,488,,,249478,,89,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.20,,,,audio/kaching.wav,,250165,,90,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.20,j,false_alarm,2456,audio/six.wav,,252620,,91,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.20, ,,634,,,253255,,92,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.21,,,,audio/kaching.wav,,253944,,93,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.21,j,false_alarm,1817,audio/all.wav,,255763,,94,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.21, ,,503,,,256266,,95,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.22,,,,audio/kaching.wav,,256957,,96,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.22,j,false_alarm,1567,audio/two.wav,,258525,,97,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.22, ,,479,,,259005,,98,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.23,,,,audio/kaching.wav,,259697,,99,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.23,f,miss,1614,audio/two.wav,,261315,,100,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.23, ,,416,,,261732,,101,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.24,,,,audio/kaching.wav,,262419,,102,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.24,j,correct_rejection,2601,audio/some-critical.wav,,265023,,103,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.24, ,,762,,,265786,,104,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.25,,,,audio/kaching.wav,,266477,,105,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.25,j,false_alarm,2003,audio/six.wav,,268482,,106,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.25, ,,629,,,269111,,107,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.26,,,,audio/kaching.wav,,269803,,108,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.26,j,false_alarm,3738,audio/ten.wav,,273544,,109,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.26, ,,200,,,273745,,110,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.27,,,,audio/kaching.wav,,274436,,111,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.27,j,correct_rejection,1614,audio/some-critical.wav,,276055,,112,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.27, ,,284,,,276339,,113,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.28,,,,audio/kaching.wav,,277030,,114,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.28,f,miss,1306,audio/some.wav,,278338,,115,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.28, ,,301,,,278640,,116,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.29,,,,audio/kaching.wav,,279329,,117,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-10.0-1.29,j,false_alarm,1190,audio/some.wav,,280519,,118,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.29, ,,304,,,280824,,119,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.30,,,,audio/kaching.wav,,281512,,120,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.30,f,miss,1678,audio/six.wav,,283194,,121,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.30, ,,295,,,283491,,122,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-0.31,,,,audio/kaching.wav,,284182,,123,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-10.0-1.31,f,miss,1765,audio/two.wav,,285950,,124,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-10.0-2.31, ,,469,,,286420,,125,html-keyboard-response,
121,English_Mandarin_some,,True,,,,0.0-11.0-0.0,b,,6308,"接下来你将会用中文来完成剩下的试验。 <br><br><h3><big>测验</big></h3><br>店员何时会被解雇? <br>请按下选项相应的字母键（如选择a, 则按a键）<br><br>a. 当机器爆炸时。 <br> b. 当机器空了的时候。 <br> c. 当机器没有声音时。 <br> d. 当机器卡住时。",,293731,,126,categorize-html,
121,English_Mandarin_some,,,,,,0.0-12.0-0.0,,,,audio/kaching.wav,,294422,,127,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.0,j,false_alarm,2043,audio/2.wav,,296468,,128,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.0, ,,1154,,,297624,,129,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.1,,,,audio/kaching.wav,,298312,,130,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.1,f,miss,1440,audio/suoyou.wav,,299757,,131,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.1, ,,469,,,300227,,132,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.2,,,,audio/kaching.wav,,300918,,133,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.2,f,miss,2299,audio/yixie-critical.wav,,303382,,134,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.2, ,,482,,,303865,,135,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.3,,,,audio/kaching.wav,,304552,,136,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.3,f,miss,1707,audio/6.wav,,306263,,137,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.3, ,,811,,,307075,,138,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.4,,,,audio/kaching.wav,,307762,,139,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.4,j,false_alarm,1474,audio/suoyou.wav,,309241,,140,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.4, ,,417,,,309659,,141,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.5,,,,audio/kaching.wav,,310351,,142,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.5,j,false_alarm,1602,audio/yixie.wav,,311956,,143,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.5, ,,506,,,312463,,144,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.6,,,,audio/kaching.wav,,313155,,145,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.6,f,miss,2107,audio/yixie-critical.wav,,315265,,146,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.6, ,,446,,,315713,,147,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.7,,,,audio/kaching.wav,,316400,,148,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.7,f,miss,1950,audio/yixie.wav,,318355,,149,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.7, ,,568,,,318923,,150,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.8,,,,audio/kaching.wav,,319610,,151,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.8,f,miss,1596,audio/meiyou.wav,,321209,,152,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.8, ,,439,,,321648,,153,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.9,,,,audio/kaching.wav,,322338,,154,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.9,f,miss,3373,audio/10.wav,,325714,,155,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.9, ,,727,,,326442,,156,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.10,,,,audio/kaching.wav,,327134,,157,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.10,j,false_alarm,1829,audio/6.wav,,328965,,158,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.10, ,,472,,,329438,,159,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.11,,,,audio/kaching.wav,,330129,,160,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.11,f,miss,1556,audio/yixie.wav,,331690,,161,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.11, ,,417,,,332108,,162,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.12,,,,audio/kaching.wav,,332799,,163,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.12,j,false_alarm,1643,audio/meiyou.wav,,334447,,164,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.12, ,,348,,,334795,,165,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.13,,,,audio/kaching.wav,,335487,,166,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.13,j,false_alarm,1846,audio/10.wav,,337339,,167,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.13, ,,513,,,337853,,168,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.14,,,,audio/kaching.wav,,338540,,169,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.14,j,false_alarm,1411,audio/suoyou.wav,,339955,,170,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.14, ,,302,,,340258,,171,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.15,,,,audio/kaching.wav,,340949,,172,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.15,j,false_alarm,1759,audio/6.wav,,342710,,173,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.15, ,,267,,,342978,,174,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.16,,,,audio/kaching.wav,,343666,,175,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.16,f,miss,1666,audio/yixie-critical.wav,,345332,,176,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.16, ,,318,,,345651,,177,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.17,,,,audio/kaching.wav,,346342,,178,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.17,j,false_alarm,1562,audio/yixie.wav,,347909,,179,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.17, ,,296,,,348206,,180,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.18,,,,audio/kaching.wav,,348897,,181,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.18,f,miss,1649,audio/6.wav,,350546,,182,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.18, ,,350,,,350896,,183,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.19,,,,audio/kaching.wav,,351584,,184,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.19,j,false_alarm,1968,audio/10.wav,,353553,,185,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.19, ,,232,,,353786,,186,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.20,,,,audio/kaching.wav,,354475,,187,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.20,j,false_alarm,1411,audio/2.wav,,355890,,188,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.20, ,,316,,,356206,,189,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.21,,,,audio/kaching.wav,,356896,,190,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.21,j,correct_rejection,1643,audio/10.wav,,358539,,191,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.21, ,,237,,,358777,,192,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.22,,,,audio/kaching.wav,,359467,,193,audio-keyboard-response,
121,English_Mandarin_some,,f,,,,0.0-12.0-1.22,j,false_alarm,1515,audio/meiyou.wav,,360986,,194,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.22, ,,276,,,361263,,195,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.23,,,,audio/kaching.wav,,361952,,196,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.23,f,miss,1933,audio/suoyou.wav,,363886,,197,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.23, ,,327,,,364214,,198,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.24,,,,audio/kaching.wav,,364901,,199,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.24,f,miss,2345,audio/meiyou.wav,,367251,,200,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.24, ,,472,,,367724,,201,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.25,,,,audio/kaching.wav,,368413,,202,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.25,f,miss,1631,audio/yixie-critical.wav,,370046,,203,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.25, ,,467,,,370514,,204,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.26,,,,audio/kaching.wav,,371205,,205,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.26,f,miss,1678,audio/2.wav,,372887,,206,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.26, ,,398,,,373285,,207,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.27,,,,audio/kaching.wav,,373974,,208,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.27,f,miss,1242,audio/2.wav,,375221,,209,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.27, ,,336,,,375558,,210,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.28,,,,audio/kaching.wav,,376250,,211,audio-keyboard-response,
121,English_Mandarin_some,,j,,,,0.0-12.0-1.28,f,miss,1759,audio/yixie-critical.wav,,378009,,212,audio-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-2.28, ,,385,,,378395,,213,html-keyboard-response,
121,English_Mandarin_some,,,,,,0.0-12.0-0.29,,,,audio/kaching.wav,,379083,,214,audio-keyboard-response,
